"","country","district.region.code","district.region.name","ward.code.3A","ward.name.3A","village.3A","market.name.3A","gps.coordinates.of.the.market"
"842",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0020497 33.0888967 1157.2 4.96"
"843",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0020033 33.0888683 1166.6 4.8"
"844",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021298 33.0890165 1146.3 4.079"
"845",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021338 33.0889774 1141.3 4.866"
"846",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0020832 33.0890399 1139.4 4.0"
"847",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021247 33.0890221 1106.3 4.827"
"848",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021988 33.089073 1155.1 4.42"
"849",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0022562 33.0888795 1147.9 4.568"
"850",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.002231 33.0889925 1148.9 5.0"
"851",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.002189 33.0888245 1141.9 4.344"
"852",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0022734 33.0887663 1148.5 4.85"
"853",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.002152 33.0887869 1139.46630859375 3.9"
"854",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021422 33.0888531 1140.5174560546875 4.824"
"855",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021581 33.0888592 1145.7276611328125 4.63"
"856",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021463 33.0889655 1142.0460205078125 4.406"
"857",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021976 33.0889229 1150.1153564453125 4.288"
"858",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0022033 33.0889277 1137.0489501953125 3.9"
"859",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.00204 33.0888923 1137.3497314453125 4.922"
"860",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0020356 33.0888915 1138.0322265625 4.63"
"861",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0020488 33.08885 1131.3404541015625 3.9"
"862",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021736 33.088673 1134.92431640625 3.9"
"863",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021847 33.0886991 1128.56884765625 4.835"
"864",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021861 33.0886808 1131.370361328125 3.977"
"865",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021388 33.0887175 1128.0440673828125 4.824"
"866",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.002198 33.0887581 1134.5145263671875 4.873"
"867",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021693 33.0887491 1133.1221923828125 4.269"
"868",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021217 33.0889438 1140.589 4.965"
"869",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021464 33.0888012 1139.582 0.805"
"870",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021692 33.0888025 1127.916 3.9"
"871",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021403 33.0888508 1151.752 3.9"
"872",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021482 33.0888067 1137.822 3.9"
"873",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021999 33.0888394 1142.773 3.9"
"874",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021883 33.0887792 1144.291 3.9"
"875",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021996 33.0888994 1141.97 4.912"
"876",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.002209 33.0889158 1140.136 3.9"
"877",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021976 33.0889095 1132.24 3.9"
"878",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021409 33.0888809 1139.734 3.9"
"879",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021522 33.0888584 1140.393 3.9"
"880",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021404 33.0888381 1139.994 1.858"
"881",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021253 33.0889212 1139.026 3.9"
"882",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021597 33.0889462 1137.104 3.9"
"883",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0023138 33.0888906 1147.662 3.9"
"884",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021784 33.0889572 1139.004 3.9"
"885",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.002148 33.0888359 1134.874 3.9"
"886",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021561 33.0888567 1133.77 3.9"
"887",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0021727 33.088946 1137.337 4.962"
"888",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0020455 33.0889471 1151.723 3.9"
"889",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0020289 33.0888713 1134.194 3.9"
"890",6,68,"mwanza",680103,"misasi","manawa","misasi","-3.0025669 33.0890753 1122.172 3.9"
"891",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0057356 36.0477214 278.05080350512844 3.9"
"892",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0057918 36.0475433 273.2919106341826 4.995"
"893",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0057608 36.047815 291.10572415386133 4.63"
"894",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0055936 36.047753 267.3156431055163 3.9"
"895",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0056097 36.047715 267.54841925867817 4.922"
"896",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0055999 36.0477137 264.83552016029154 4.922"
"897",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0068056 36.0473067 275.55733140427606 3.9"
"898",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0058335 36.047784 266.6568191240228 4.094"
"899",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0060662 36.0478065 263.48118995398545 4.858"
"900",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0057896 36.0477369 264.9780398960375 4.966"
"901",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0057799 36.0476582 247.16833884228666 4.85"
"902",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0056023 36.0477148 267.6084336878492 4.14"
"903",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0055977 36.0477188 266.8082822037673 3.9"
"904",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.00556 36.0477083 260.27152649463227 4.3"
"905",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0054873 36.0478424 265.2864252118733 3.9"
"906",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.005665 36.0479083 249.17469109582535 3.9"
"907",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.005906 36.0478825 253.06948653402137 3.9"
"908",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0059499 36.0477683 253.87700791684372 4.8"
"909",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7250075 32.0735855 1155.1610929044882 4.987"
"910",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7249706 32.0734928 1154.6396339103758 4.666"
"911",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7249745 32.0734769 1153.750654876705 4.914"
"912",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7250142 32.0733919 1152.5918673053973 4.688"
"913",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7248497 32.0733067 1160.6167386254772 4.778"
"914",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7248262 32.0731903 1162.5449905351363 4.479"
"915",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7248387 32.0730967 1158.6258355959887 4.571"
"916",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7248871 32.0730918 1157.2407488823835 4.691"
"917",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7251334 32.0733246 1157.2542271031043 4.666"
"918",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7251161 32.0733033 1155.7047094865227 4.666"
"919",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.724678 32.0731812 1154.969259977256 4.934"
"920",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7245329 32.0730801 1152.5327900707116 5.0"
"921",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0057414 36.0477533 284.3900954457312 4.288"
"922",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0056792 36.0476268 279.1256029642194 4.288"
"923",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0057119 36.0477038 278.3226772512622 3.752"
"924",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0056229 36.0477437 271.228575938873 6.276"
"925",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.005602 36.0477444 273.1044976597819 4.853"
"926",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0055886 36.0477711 272.27103114704954 3.9"
"927",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0055941 36.0477475 268.32150812300546 5.127"
"928",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0055862 36.0477727 279.07004434348426 4.744"
"929",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0055784 36.0477091 272.87716273953936 4.288"
"930",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0055918 36.0477182 262.17538562024316 3.9"
"931",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0058083 36.0475767 292.0 3.9"
"932",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0058167 36.0476117 293.0 3.9"
"933",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0050529 36.0476889 306.0 4.65"
"934",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0052683 36.0479083 295.5 3.9"
"935",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0055917 36.0475317 289.2 3.9"
"936",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.00564 36.04748 289.5 3.9"
"937",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0057283 36.04773 288.1 3.9"
"938",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0054101 36.047974 282.5 4.35"
"939",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0054117 36.04799 287.1 3.9"
"940",6,65,"morogoro",650121,"tanga","tanga","tanga","-9.0053952 36.0480481 290.3 3.9"
"941",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4012331 35.7426673 1048.7 3.9"
"942",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.401235 35.7426083 1044.8 4.1"
"943",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4011667 35.74261 1059.4 4.4"
"944",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4011949 35.7425768 1056.4 4.933"
"945",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.40113 35.7425517 1055.9 4.7"
"946",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4012647 35.7425503 1055.2 4.419"
"947",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4013245 35.7425486 1049.2 4.82"
"948",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4008685 35.7423427 1048.8 4.625"
"949",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4008576 35.7423365 1053.2 4.283"
"950",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4007944 35.7423552 1054.2 4.4"
"951",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7250483 32.0738997 1163.2 4.884"
"952",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7248548 32.0735294 1172.4 4.168"
"953",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.724906 32.0734133 1171.6 4.075"
"954",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7247814 32.0732831 1162.9 4.9"
"955",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7247782 32.0731748 1162.8 4.0"
"956",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7248486 32.0729681 1155.6 4.8"
"957",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7249058 32.0729528 1163.1 4.833"
"958",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7250198 32.0728559 1160.0 4.6"
"959",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7250786 32.0729173 1170.6 3.9"
"960",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7250622 32.0729148 1167.7 4.916"
"961",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7248451 32.0733778 1164.8 4.2"
"962",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7247716 32.0733917 1158.5 4.625"
"963",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7248838 32.0735918 1167.9 4.951"
"964",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7246628 32.0732423 1161.1 4.95"
"965",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7247108 32.0732082 1161.3 4.523"
"966",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4013213 35.7425704 1039.9425048828125 4.912"
"967",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.401406 35.7426259 1040.348388671875 3.752"
"968",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.401346 35.7426232 1033.9146728515625 4.922"
"969",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4018765 35.7426965 1038.350341796875 4.288"
"970",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4018981 35.7426514 1030.4996337890625 3.9"
"971",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4019107 35.7426934 1032.01806640625 4.898"
"972",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4018907 35.7426985 1037.6240234375 4.055"
"973",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4020424 35.7428887 1038.9327392578125 4.192"
"974",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4012618 35.7425089 1039.26318359375 3.9"
"975",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4012804 35.7425098 1038.29052734375 3.9"
"976",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4012335 35.7426382 1061.302978515625 3.9"
"977",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4012278 35.7426337 1041.7498779296875 4.094"
"978",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4012493 35.7426341 1042.320556640625 4.516"
"979",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4019816 35.7427883 1031.2132568359375 4.288"
"980",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4019196 35.7428354 1040.828857421875 4.824"
"981",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4013199 35.7425022 1028.2423095703125 4.824"
"982",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4012867 35.7426345 1035.98876953125 3.977"
"983",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4012622 35.7425816 1025.3822021484375 4.824"
"984",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4011146 35.7425854 1041.182373046875 3.786"
"985",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4017929 35.742799 1039.7996280175819 4.8"
"986",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4018308 35.7428425 1057.3515208393233 5.0"
"987",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4018688 35.7428127 1030.036075490661 4.75"
"988",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4018128 35.7428023 1030.9738146429936 4.4"
"989",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.4019259 35.7427633 1048.844163654545 4.1"
"990",6,66,"dodoma",660120,"dodoma.mjini","mpunguzi","mpunguzi","-6.401936 35.7427694 1029.673787654445 5.0"
"991",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7802056 36.8349048 338.880603052779 4.698"
"992",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.780148 36.83491 326.3083943135532 4.561"
"993",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7801522 36.8349076 327.5245072366627 4.873"
"994",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.780107 36.8348723 332.548581387793 4.824"
"995",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7801216 36.8349019 341.402892531998 3.977"
"996",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7801613 36.8348642 329.52971122536195 3.977"
"997",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7801817 36.83487 323.54510830487845 4.424"
"998",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7802292 36.8349252 322.30333712835187 4.269"
"999",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.780233 36.8349168 324.88691703906204 4.824"
"1000",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7804177 36.8349619 374.7 4.75"
"1001",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7804285 36.8350495 369.8 3.9"
"1002",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7804152 36.8348726 347.7 4.58"
"1003",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7803028 36.8349236 341.0 4.45"
"1004",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7803384 36.8347744 273.9 4.6"
"1005",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7803393 36.834914 335.6 4.75"
"1006",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.780415 36.8348467 405.0 4.6"
"1007",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7802278 36.8349601 377.9 4.466"
"1008",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.780201 36.8349964 321.92573370748465 4.275"
"1009",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7802237 36.8350012 334.35143143348307 4.98"
"1010",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7801233 36.834945 326.7604782028009 4.7"
"1011",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7801962 36.8349758 340.88346066173017 4.42"
"1012",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.780285 36.8349327 301.2064874905897 4.9"
"1013",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7801173 36.8349421 337.5529589035502 4.28"
"1014",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.780165 36.8350229 337.07312665440486 4.7"
"1015",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7802851 36.8348611 347.1797362194277 4.05"
"1016",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7295915 38.8163438 407.9 4.96"
"1017",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7299446 38.8050964 494.0 4.62"
"1018",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7299805 38.8048684 417.2 4.82"
"1019",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7488591 38.7705585 409.2 4.9"
"1020",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7488962 38.7704645 400.2 4.92"
"1021",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7371892 38.820678 354.4703369140625 4.824"
"1022",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7299296 38.8048192 387.5892333984375 4.269"
"1023",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7299435 38.8048773 390.149658203125 4.63"
"1024",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.748991 38.770481 351.3955078125 4.132"
"1025",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7491626 38.7705323 358.25128173828125 4.931"
"1026",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7145237 38.7956357 390.6209716796875 4.288"
"1027",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7300111 38.804937 385.730712890625 4.094"
"1028",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7299628 38.8048619 394.5877685546875 3.9"
"1029",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.749008 38.770424 349.36224365234375 4.347"
"1030",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7488554 38.7704056 348.7928466796875 4.987"
"1031",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7154065 38.795397 381.0 5.0"
"1032",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7299359 38.8049287 384.5 5.0"
"1033",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.729945 38.804847 384.5 5.0"
"1034",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7488981 38.7704738 348.0 4.666"
"1035",6,64,"mtwara",640114,"silabu","upanga","upanga","-10.7488527 38.7704524 338.0 4.8"
"1036",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2163659 34.835741 0.0 3141.0"
"1037",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2163659 34.835741 0.0 3141.0"
"1038",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239189 34.8308624 1077.650483704172 5.0"
"1039",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2163659 34.835741 0.0 3141.0"
"1040",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239398 34.8309996 1069.9610143117607 5.0"
"1041",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2238233 34.8308186 1053.7380373133346 5.0"
"1042",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2163604 34.8257517 0.0 3141.0"
"1043",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239073 34.830849 1043.074570064433 5.0"
"1044",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2163604 34.8257517 0.0 3141.0"
"1045",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2237914 34.830888 1037.6813064971939 5.0"
"1046",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2163659 34.835741 0.0 3141.0"
"1047",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2221665 34.830572 1061.1381276575848 5.0"
"1048",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2163659 34.835741 0.0 3141.0"
"1049",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2163659 34.835741 0.0 3141.0"
"1050",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2163659 34.835741 0.0 3141.0"
"1051",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2163604 34.8257517 0.0 3141.0"
"1052",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2163604 34.8257517 0.0 3141.0"
"1053",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2163604 34.8257517 0.0 3141.0"
"1054",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239542 34.8309302 1078.0846648341771 4.898"
"1055",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239605 34.8309661 1057.4232783924367 4.931"
"1056",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239127 34.8309419 1076.965435074493 4.987"
"1057",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239391 34.8309734 1074.2288254975442 4.484"
"1058",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239414 34.8309347 1077.9676293579982 4.288"
"1059",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239367 34.8309482 1079.1829590564312 4.99"
"1060",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239839 34.8308912 1092.896489808795 4.931"
"1061",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239191 34.8309739 1073.3655320718551 3.9"
"1062",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239541 34.8309862 1063.5583082945197 4.912"
"1063",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239333 34.8309806 1073.2595222732527 4.824"
"1064",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2222187 34.8305635 1059.038858906484 4.208"
"1065",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7802844 36.835093 331.05140080852476 4.132"
"1066",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7802491 36.8351429 333.4638267090118 4.055"
"1067",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7802324 36.8350547 330.79210153918126 4.63"
"1068",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7802237 36.8350562 332.3847448163352 4.824"
"1069",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7802225 36.8350414 330.1721667409118 4.873"
"1070",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7802661 36.8350173 336.58345787075893 5.166"
"1071",6,65,"morogoro",650106,"lukande","lukande","lukande","-8.7802593 36.8350297 343.30525714393644 4.63"
"1072",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239816 34.8307217 1063.580810546875 4.824"
"1073",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239876 34.8307433 1068.6571044921875 4.776"
"1074",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239576 34.8306897 1078.674072265625 4.63"
"1075",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239153 34.8305332 1068.9085693359375 4.873"
"1076",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239274 34.8305877 1062.5167236328125 4.995"
"1077",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2237724 34.8306217 1064.876953125 4.931"
"1078",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239485 34.8306886 1072.52734375 4.269"
"1079",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.2239103 34.8306849 1064.4302978515625 4.484"
"1080",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.217028 34.83597 1056.587158203125 4.853"
"1081",6,63,"mbeya",630111,"madibila","chalisuka","madibira","-8.223594 34.8304356 1070.9813232421875 3.9"
"1082",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7260024 32.0564378 0.0 2000.0"
"1083",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7214325 32.0654566 0.0 2299.999"
"1084",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7214325 32.0654566 0.0 2299.999"
"1085",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7214325 32.0654566 0.0 2299.999"
"1086",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.72209 32.0643912 0.0 2200.0"
"1087",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7208526 32.0654566 0.0 2299.999"
"1088",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.72209 32.0643912 0.0 2200.0"
"1089",6,61,"katavi",610110,"inyonga","kinyonga","inyonga","-6.7214325 32.0654566 0.0 2299.999"
